Date,Text
2015-05-19,शाह बंशीय राजाहरूले प्रयोग गरेको श्रीपेजको मूल्य कति हो? https://t.co/ZlLle2u5GE via @setopati http://t.co/llf1aE99Y4
2015-05-19,"सहयोग रकम दुरुपयोग हुन दिन्न, दुरुपयो गर्ने कारबाहीको भागिदार हुन्छ : प्रम http://t.co/kSLLadJkAV"
2015-05-19,@SamirBhandari13 @saurabchaudari1 ए ए ।।। सुनेको मात्र हो कि भोग्नु पनि भको छ।।।
2015-05-19,@rbnrs2 आखा भएकालाइ भनेको हो मित्र@yug_bodh
2015-05-19,भूपू प्रम एवं एमाले बरिष्ठ नेता माधवकुमार नेपाललाई पितृशोक परेको खबर छ । स्वर्गीय आत्माको चीर शान्तिको कामना। शोक सन्तप्त परिवारमा समवेदना ।
2015-05-19,@ifucchi गिन होइन के दिन भन्नुस् दिन
2015-05-19,"@Likhure_ रेडि"" मै हो"
2015-05-19,"ए माझी दाइ, कुन रकेट आइपुग्यो टिएला ??"
2015-05-19,"@ennocent_eyez 
हैठ बुढाले त 9 रेक्टरले भन्दा पनि धेरै हल्लाए त बा ।। अलि अलि त पोष्ट्या कै छु तर कम चै भाकै हो"
2015-05-19,खतरा बलिङ ।
2015-05-19,@mdsalmansha चियर्स
2015-05-19,"@tracklesss 
के कारबाही हुने भो त Shoe को सरकार बाट ;-)"
2015-05-19,@iMaila_Saau @jituroila अँह दाँत नि तिखार्दै गरे हुनेछ किन सुट मात्र
2015-05-19,"@arterdaju त्यै त दाजु, भगवान ले आज हिटर अफ गर्न बिर्सिए झैं लायो"
2015-05-19,@sanjr420 ल डिल डन😃
2015-05-19,"तिमी आइछौ काली, म ढुक्क भए खुशी भए लप यु ।।"
2015-05-19,आशिष् नेहारा बलिङमा ।
2015-05-19,@c_daman101 दिनभर बजार डुलेथे आज!! अब आउदा भेटौला! खबर गर्छु!!
2015-05-19,हे...हावा सरर... जाेमसाेमै बजारमा १२ बजे हावा सरर.. https://t.co/iN6GRyXgxJ
2015-05-19,@RitaSubedi1 खाना न पाये को अबस्था मा डिनर खानु भए छ
2015-05-19,@Ashmitasharma3 9-10 तिर होला!!!😊😊
2015-05-19,मेलापातमा निस्कन थाले किसान http://t.co/4nZSs7JBhg http://t.co/FFn1DK30GF
2015-05-19,घरतिर अाएसि कालो भैएछ 😁
2015-05-19,"आजलाई यत्तिकैमा बिदा चाहन्छु 
हस्त नमस्ते"
2015-05-19,@dhakalmira खोइ बिते होलान नि दि ! अब अरु वरिष्ठ जोतिषले पनि केही सिके कि !
2015-05-19,@PratikshaKafle लु हावा कसरी खाने हो भनेको मिठो हुन्छ की नाइ:-D
2015-05-19,"तपाईं गोजेको डाहा आरिस गर्नुन्च हो ? — तैट् , दिपिका पादुकोनको ब्वाइफ्रेन को बाहेक अरु कसैको डाह गर्दिन। 😎😎 http://t.co/HCh8QwEtqn"
2015-05-19,नक्कली नागरिकता लिने एक भारतीय दम्पतीलाई कैद र जरिवाना http://t.co/mmpk1a9tTK
2015-05-19,@samirbhandari13 नेपालाँ के हुनु त्यसको भविष्य ~ आफ्नो पेट पाल्ने देखी सकिदैन त्यसमा ;-)
2015-05-19,बिपत्तिमा देशका नेताहरुको बोलिको छाडातन्त्र सुन्दा लाग्छ यो देशका भुभाग सवै जातजातिको साझा फुलवारी हैन केही समुदायको निजि करेशाबारी हो
2015-05-19,७८९ जनाले मलाई फलो गर्दै छन । म चै किन २००१ जना भन्दा माथि फलो गर्न सक्दिन । किन हो यस्तो ? भन्दिनु पर्‍यो दाजु दिदी हरुले
2015-05-19,@PratikshaKafle हावा कुरा गर्छौं के
2015-05-19,@himal_khanal हुन्छ है त
2015-05-19,गाउँ  भरि डुलियाे भुकम्षले पारेको क्षतिअध्ययन गर्न १६ घर बस्न उपर्युक्त देखियन बडा नं ७ मा
2015-05-19,@axemadan देऊन देऊ
2015-05-19,@achdipu के बुजाउन्?@Me_Physio @su_love0 @jenious_rosses @m_prabin
2015-05-19,"‘साइतामा स्टुडेण्ट ग्रुप’ द्धारा राहत सहयोग हस्तान्तरण
- See more at: http://t.co/rD94jBIbQ7"
2015-05-19,@BirajN खै केहो राम्रो गरी ननीदाको कती भो डरै डरमा मरीन्छ जस्तो छ
2015-05-19,@aviscaar: मुम्बई सित बाह्र खेलाडी !!!! १२ खेलाडी audience #MIvsCSK #iplt20 @cricketbinaya @dwas_neupane
2015-05-19,"पैला भारतीय जनता आभागी महसुस गर्थे,मोदी प्रधानमंत्री पाएर भाग्यमानी महसुस गरे रे :-)
#प्रचन्ड सँग कैले संगत गर्न भ्याएछन् :-)"
2015-05-19,@sarufren @Brlrabinbabu सीधै रेड कार्ड दिनु पर्ने के....
2015-05-19,@TheReyan पिन भैराच खान चाइ भाछैन है बल्ल साढे पाच भो भन्या😎😎😎😎😎
2015-05-19,@dhakal_paras भुकम्प पीडितले राहत पाए जस्तो छ😂
2015-05-19,@joyess99 मलाइ नि तेहि चाहिएको क
2015-05-19,@ujjwalpkhrl  तपाई र मेरो टिम मिल्यो । चियर्स बोरो
2015-05-19,@capeel99 षड्यन्त्रकारी नि होइन
2015-05-19,@sarufren दे नि हुन्त्यो
2015-05-19,यो हो नि कुरो। https://t.co/G20ISAdDoc
2015-05-19,@mkatel123 के गर्ने एक भएर?
2015-05-19,@ocimum__sanctum होलानि कोहि तपर्षि
2015-05-19,@Mooshak4u हाहाहाहाहा 😁😀
2015-05-19,"अन्तरबार्ता नै नलिइकन ""नारी "" जस्तो चर्चित पत्रीकाले ज्योतिष  पुष्पकला जि ( @JyoPuspa  ) लाई बिबादित बनाइ article छापेछ।
थुक्क पत्रकारिता"
2015-05-19,"पहिलो ओभर ५ रन ।
#MI"
2015-05-19,"@shrestha266 जम्मा तेति आरु, यति आयु ले त मैले gf तह लाउन नि सक्दिन।।।"
2015-05-19,चराहरुको जीवनचक्र प्रारम्भ भयो............... http://t.co/aEUdKpg43y
2015-05-19,UPA को घुमघाम @NP http://t.co/bwZUkzQRJ4
2015-05-19,"@DeepaLuckly 
हाहा अर्काको सधैं कसले मन्टेश्वरि पुर्याउछ र ।"
2015-05-19,भारतको अपमान गरेको भन्दै ट्वीटरमा मोदीको आलोचना https://t.co/rxhgG7RuFH via @setopati
2015-05-19,@jituroila @ifucchi अलिक हतार भो की दाजु 😐😐 मैले वान साइडेड मात्र भन्या हो
2015-05-19,@Being_Laku @mixbad भाईलाई मायाले गर्नु गरेच!! 😂😂😂😂😂😂
2015-05-19,@poudelkovanjo @dam0darpaudel @NeupaneKoVanjo @dipeezs @ishkarki90 केटी पनि मेन्स न हौ साथी हो
2015-05-19,@muunnak मलाई त त्यस्तो लाग्दै न त
2015-05-19,लौ बदाइ छ । #interndoc #Nobelmedicalcollege
2015-05-19,@ikuumar अझै नसुतीस्या अल्छी हजुर 🙈@Bicharikonati
2015-05-19,मुटु रोग लागेको छ/छैन ? आफै पत्ता लगाउन डा. रावतका टिप्स - See more at:... http://t.co/rKwy2JRKIk
2015-05-19,गोजेलाई ज्यान दिन तयार हो? — ज्यान भन्न सक्दिन तर जिन्दगीको अमुल्य समय भने पक्कै दिन्छु :) प्रिय दाइ जो हुनुन्छ।। http://t.co/YYqIhEVcF6
2015-05-19,@manojgyawali4 ल सपोर्ट को लागि धन्यबाद ...अर्को म्याचमा म ब्यान्ग्लोर लाइ सपोर्ट गर्नेभए :D
2015-05-19,"माया को कुरा नगर भो, फेरि मेरो पुरानो घाउ बल्जिन्छ  😀😁"
2015-05-19,@iMaila_Saau गफ दिने तपाई त्रिपाल मा बस्ने गिन आयो? 😜
2015-05-19,@ramsmahat भनेसी बैठक तेर्ह दिनलाई सर्यो होईन त ???
2015-05-19,@arterdaju कति बेला आउछ समुह एकमा
2015-05-19,@me_manuh मिल्यो !! अनि कान्छो अंञ्चल चै राप्ती अनि निकुञ्ज बाँके हो !! जानकारिको लागि !!
2015-05-19,मुम्बईको पहिलो boundary #MI
2015-05-19,@subedipratima83 केही बचाउनु हामि नि चोरौला😜😂😂
2015-05-19,@sir_rosan यो समय मा त पैसा मुख माँ कोचाएर क्याऱनु पैसा खाएर भोक मेत्तिदैन
2015-05-19,इण्डियन हुन् सरिता नेपालको बारे बोल्ने अधिकार छैन - रामकुमारी झाक्री http://t.co/gFxvpfyVWZ
2015-05-19,मुम्बई सित बाह्र खेलाडी !!!! १२ खेलाडी audience #MIvsCSK #iplt20
2015-05-19,"एक पटक लेखेको न्यूज़ पनि जहिले पोष्ट गर्दा पनि हुने भो..!
#सदै_भूकम्प #भुँईचालो_असर http://t.co/V6RHN1rvTE"
2015-05-19,"भुई तल्लाको ऱु ५००० 
पहिलो तल्लाको रु ४००० 
दोस्रो तल्लाको  ३०००
तेस्रो तल्लाको रु २०००
चौथो तल्लाको रु १००० 
यस्तै हुनेछ अबको कोठा  भाडा ॥"
2015-05-19,@nicesudip अनि ओभर बुच खार रूने लाइ हेरेर के सम्झिने 😂😂😂
2015-05-19,@rekha_regmi खै भरे बेलुका खान खानु आईपुग्छ की??
2015-05-19,@Binod_Mahat कसरी गर्ने
2015-05-19,सबैले मलाई इतिहास बाट निकाल्न खोज्दैछन यसो गरे म कसरीworld obama barak बन्न सकौला फरक यतिमात्र हो मैले टोपी लगायको छु उहाले लगायको छैन
2015-05-19,"कफिका तर्फबाट नै पर्पोज आयो भने नकार्ने सम्भावना कत्त... — हाहा कुनै सम्बन्ध साथीमा मात्रै राम्रा देखिन्छन , म त... http://t.co/I3zxj39Lux"
2015-05-19,"जोर से बोलो #मुब्बई  #मुब्बई #मुब्बई  ए भन भन
भाइ हो #मुब्बई #मुब्बई #मुब्बई 
#CSKvsML #ApunKaSuperStar"
2015-05-19,पुनर्निर्माण गर्न होला हौ सर ! https://t.co/lMMdPaK8J7
2015-05-19,@kushal9845 तेहि गर्दैछु 😀😀
2015-05-19,मुटु  हल्लाउने batsman नै छैन मुम्बै मा तर पनि हाम्रो समर्थन छ
2015-05-19,"@kalpitbabu सुनिराछु। एतै छु हजुर। अनि अाफु कता हुनुन्छ, खान पिन भयाे?😃😃"
2015-05-19,सरकारले नागरिकता खोस्न सक्छ कि सक्दैन ? सक्ने भए सि के राउत र सारीता गिरी नामका रास्ट्र बिरोधि देश निकाला गर्न जोड्दार माग गर्दछु ।
2015-05-19,"आज नेपालमा, जेठ ५ गते,२०७२, मंगलबार - प्रतिपदा | समय: ८:१८:०० | -via #HamroPatro http://t.co/4w2vMXbfLf http://t.co/SI5egCQtb3"
2015-05-19,"amendro_pandey: अनिल र महेश टी-२० विश्वकप छनोटको
प्रारम्भीक नेपाली टोलीमा
#Nepalcricket #Cricketnepal … http://t.co/4CVjArDdch:"
2015-05-19,@SamirBhandari13 @saurabchaudari1 मीत को कुरा सुरै आना सहि हो।।।
2015-05-19,@ifucchi त्रिपालमा हुदा सधै याद गर्थे 😑😑 तिमी पनि त्रिपालमै होलिउ है भनेर सोचथे
2015-05-19,"राती १२ बजेसम्म कोठामा क्रीकेट हेरेर अब त आउन लागो भनेर ब्लाङकेट र सीरानी बोकेर खुल्ला आकाशमा दौडीने पनि यहीँ छन ! 
बरीस्ट भुगर्भबीद जसरी !!"
2015-05-19,@razu132 @pokheralsabina माया र भुकम्प उस्तै उस्तै हो कि के हो
2015-05-19,@Bicharikonati गर्दिन अल्छी लाग्या छ आज  @shrestha266
2015-05-19,@ifucchi मुर्ख संग दैब डराए भनेर चुप्पो लागेको छु भोली मेनेजर ले सोधे त्यसलाई ७ चोटी भन्दा पठाउन जानेन भन्दिन्छु।
2015-05-19,@adhikari_boy अरू बाकि त छदै छ नि
2015-05-19,@Dipak_Cfc धोती माल हो भन्न मिलेन? #हैट
2015-05-19,@scorpio_sudip @I_am_Paudel नेपाली पनि लेख्चस त कताट हाे त नि
2015-05-19,@fire_Suman हा हा । हतार गर्दा गल्ति भइहाल्दा रहेछन् गल्ती कम गर्दै जानेछौँ ।अरु काम गरी बचेको समय निकाल्दा हतार हुने भएकाले केही गल्ति भएका
2015-05-19,@Ennocent_Eyez लु लु खाऊ
2015-05-19,आज साह्रै भेट्न मन भएका दुई जना ट्विटे दाईहरू मध्य @Amar_bhattarai दाईलाई भेटियो। मन खुसी भो! :) अब @iambabubindas लाई भेट्न बाँकि छ! ;)
2015-05-19,"देश बनाउन असल निस्छ्ल,निस्वाथ र प्रगतिबादी बिचरधारा चाहिन्छ।अब बन्ने नेपाल हामी यो सोचलाई आत्मसाछार गरि बनाउनेछौँ।
#सपथ
#Revolutionaryideas"
2015-05-19,@NikunjaT बोरोलाई यस्तो पर्यो है यो त मायाको सुरूवात होला।
2015-05-19,उनको डिपि हेरि रहन मन लाओ । के यो माया हो ?
2015-05-19,@ad_nirmal लु मैले पनि पूरा सम्झे यार !! भुकम्प  कत्तिको टेसिलो भो त्यता !!
2015-05-19,@subba_mk हा हा हा हा देखावटी भन्दा मन ले माया गरि साथ दिनेता घरकै हुन्छ रेनित ?
2015-05-19,@Harperwritess मामाको नाति :D निदाए बल्ल अघि हेरिरारैछन के बहिनी नलेख्याभए जिस्काएर हैरान पार्थे 😂
2015-05-19,भूकम्प रोक्न प्रार्थना गर्दै सामूहिक क्षमापूजा http://t.co/Ul4lVtFYbQ
2015-05-19,"@bnodg @Jaw_Knock @iShzz @anantabrt संकटामा कुन का.मु. धरहरा आएर ढोग्ने हो ठेगान भए पो, फेरि भुकम्म पछि समृद्धि ल्याउनुपर्छ नि त, त्यै भर ।"
2015-05-19,#IPL हेर्दै छु #मुर्ख हरुको खेल रे #हाहा
2015-05-19,"हेर्नोस! यति राती पनि कस्ले हिटर बाल्या हो, कति गर्मी भा'को"
2015-05-19,टक्क लार आइयो TL तिर एक्छिनलाई.....
2015-05-19,@samirshreshtha जान्न १२० बर्ष बाच्नु हुन्छ ☺️
2015-05-19,@SamirBhandari13 @hancy_prashant तै त हो नि पानी माथी ओबानो बन्न खिजेका यिनी ।।।
2015-05-19,"माकुनेको पिताले पनि सिलटिम्मुर खाएछन् ।
हार्दिक श्रद्दाञ्जली अर्पण गर्दछु🌸🌹🍀🍁🌺।"
2015-05-19,@ganeshsapkota29 य हो र​!अनि बिहे न गर्ने हरु चाहि किन नि?
2015-05-19,"पहिले पहिले नेपालीहरु बिश्व यात्रा,बिश्व साइकल यात्रा, पैदल यात्रामा हिड्थे।
अहिले आयर मोदिले त्यही सिको गर्दै चिन देखी कोरिया सम्म पुग्यो।"
2015-05-19,MI ले जित्छ आज धोनी सबुन ले लुगा सफा पर्नी काम गर्छ #कुरो IPL#
2015-05-19,Aswin लाई पहिलो ओभर के अचम्म ।
2015-05-19,सुनचाँदीले तिमिलाई भरुँला~~~~
2015-05-19,"@scousergirl 
पाक्दै छ !
आज भूकम्प पछिको मिठो खान पाहिंन्छ जस्तो छ !
सार्है मिठो वासना आएको छ ! 😄😄"
2015-05-19,""" मुटु "" हल्लिएको हो कि "" पृथ्वी "" छुट्याउनै गाह्रो !
#भुकम्प"
2015-05-19,जित्ने लाइ रिमोट उपहार :D
2015-05-19,@Ashmitasharma3 छिट्टै आउदै छु दि😊😊
2015-05-19,@capeel99 म अपराधी होइन
2015-05-19,@madanregmiiiiii मीत जु म त लास्टै हो के दिन्छु
2015-05-19,अलिक हैन कि ! https://t.co/qjaQCY2wuh
2015-05-19,@chhadke55 अब अर्को पटक हुने भयो मिति फेरिएर मात्र हुने भयो खत्तम भयो नि दाजु :-D
2015-05-19,"@TASIBO हा हा हा, ठिकै छ भन्नपरो ;)"
2015-05-19,"@Bikram__4u कम्पनी दिम्ला है , बोलाम्नु होला । खित् खित् !"
2015-05-19,म त हाँसेकै छु ही ही ही :-)
2015-05-19,"@Shikaruketo केइ बिग्रिन्न दाइ , गोजेका पास एफ एम हे मेरे पास डिएम हे 😂😂😂 ढुक्क हुनुस 😂😂"
2015-05-19,@Rubz_runa @dahalshivaji @aakarpost वान प्लस वान नि हो आकारजी त :)
2015-05-19,@Bikram__4u अाफु त अारएस मा पनि चलिन्छ गुरू।😂😂😂
2015-05-19,@dam0darpaudel सेम टु यु@NeupaneKoVanjo @dipeezs @ishkarki90 @paudelsun
2015-05-19,मा.कु.ने ज्यूको पिताको स्बर्गबास भयो र आज यसको अर्थ अबको बैठक तेर्ह दिनपछि मात्र बस्ने भयो ।।। ;))
2015-05-19,@Nityamuktaa अब हामी चाँही रेडी भए हुन्छ दि ;) उहाँको पिडा सुन्न !
2015-05-19,"मुक्ति:-यार छायालाई पट्याउनु छ 
शुन्ना:-रुख रोप न
मुक्ती:-किन ?
शुन्ना:-जहाँ रुख त्यहाँ छाया
मुक्ति:-फ्यान्ट..😂😂😂 (CP)
#GoBiharSaritaGiri"
2015-05-19,"बुद्द भारतमा जन्मिएका हुन्,भनेर कुनै भारतिय मिडियाले भन्यो भने हामी खनीईहाल्छौ !
यदी भुटानले भन्यो भने हामी के त्यस्लाई भ्यालु दिन्थ्यौँ ?"
2015-05-19,@khadka_prakriti उन्नत सपकोटा लाई चिनिन्छ
2015-05-19,हाम्रो पारा चैं यस्तो छ http://t.co/wc1StE0Lue
2015-05-19,साईवर ल लगाउने हुन कि ? http://t.co/cwxNeAKZeU
2015-05-19,@Nityamuktaa के त हौ के ? ;)
2015-05-19,"People's Daily, China ले गोरखापत्र छापेछ ! ए मेरी बास्सै । हेरौँ है ।  https://t.co/ulXv1JlAnL"
2015-05-19,"छ्त मा सुत्ने मन भो ।।।
गर्मीले सिमाना नाघिगो !!!"
2015-05-19,@shrestha266 अब के के पो हुने हो जे भय नि भुकम्प  नजावस हजुर को तथास्तु ले ।।
2015-05-19,आजको डिनर पनि खाइयो! मीठो भो। — feeling full
2015-05-19,@peshalbro दर्शन दादा  @000Mind @nirjharee @charujoshi023 @LucyLucyjoshi @iPiyari @rSwechha @sunitabrt अनि सबैलाई मीठो सम्झना ! 🌹🌹 :)
2015-05-19,@ArchanzelS हैन ..काकी संग :D
2015-05-19,@rajan_pjl हाम्रो जिन्दगि भनौन..कतिन आफ्नो मात्रै
2015-05-19,@Shikaruketo दाजु मैले केइ गुलेली हान्या छैन है! @ms_madhur
2015-05-19,@prateekxa23 त्यै त भन्या नि
2015-05-19,"कसैलाई धेरै प्रेम गर्नु र कमजोर
पूलमाथि हिँड्नु उस्ता उस्तै हुन्।
थाहै हुँदैन,त्यो सम्बन्ध अनि त्यो
पूलकतिखेर भत्किन्छ भनेर। #"
2015-05-19,"हे समाज तिमि म जस्तालाई बन्धनमा बाध्छौ 
बदलामा म अनि महरु तिमिलाई झन्झन् अन्धकारमा धकेलिरहन्छौ । न तिम्रो भलो हुन्छ न मेरो ।"
2015-05-19,ऐनै-ऐना पो रहेछ यो तिम्रो शहर .....
2015-05-19,"शुरुमा बाबुराम भट्टराईले प्रस्ताव गरेकै कारण 'पुनर्निर्माण प्राधिकरणको बिरोध हुदैछ विद्ववतबर्ग बाट""दरिद्रता विद्ववताको"" #IHateNepaliPolitcs"
2015-05-19,@subba_mk यसो गर्नुस् आफ्नी लाई पनि हट ड्रेसमा बजार पठाईदिनुस् अरूले पनि घरकीलाई भूत जस्तै देखून। हिसाब =
2015-05-19,@adsl_twitte @ayush_dhital @kanxoramesh @pandeychandra52 @theromancek अनि hard चाइ कुन छ नि मित्रहरु
2015-05-19,"नारीलाई सारी र पूरुषलाई नारीले
कहिल्यै नपुग्ने । जुन हेर्यो त्यहि
राम्रो, लोभ लागिहाल्ने ।"
2015-05-19,सरीता गीरीलाई नेपालले ग्रिन कार्ड देर राख्न नहुनि -:P
2015-05-19,@Bicharikonati @ifastt नयॉ  टुईटे भन्दै मा येसरी हेप्न पाइदैन बुडा
2015-05-19,@adityaccr बैनि सँग??
2015-05-19,@igarima1  भाटीयो भने  भन्नुस है
2015-05-19,@milanlost @asoksharma900 हो हो क्या जमाना आयो #हैट
2015-05-19,‘ज्योतिषशास्त्रले भूकम्पको भविष्यवाणी गर्दैन’ http://t.co/f0P2xTtrOw
2015-05-19,"@PratikshaKafle होर, एक छिन है पठाइ दिन्छु"
2015-05-19,"@pshycoSR  त्यै त नि, कस्तो टिन्सिन भैरथ्यो ,उपाय हल्का लगाइयो क्या ,अब त्यसै गर्ने हो 😂😂😂"
2015-05-19,@Bicharikonati @DeepaLuckly यिनी हुन मेरी सुईटी ☺️
2015-05-19,भूकम्पपीडितलाई पुनर्वासका लागि सरकारी जग्गा उपलब्ध गराइने : उद्योगमन्त्री  https://t.co/abwaXFsSkg via @sharethis
2015-05-19,@manojgyawali4 राजधानी शान्त छ ...पहिले जस्तै शान्त अटल र रमणीय नै छ अझै त  ;)
2015-05-19,@ibklnp0000 हाहाहाहाहाहा
2015-05-19,म भिलेन बनिदिउँ ?
2015-05-19,भएन भोलि चै स्त्री लाम्न दिनै परो सुट 😂😂😂 https://t.co/gHY0lWo04n
2015-05-19,"@invinciblewagle तेस्तो काहाँ हुन्छ, यस्तो हेनसम भान्जालाई कल्ले हेर्दैन?"
2015-05-19,बत्ती फाँक ! #IPL हेर्न पाइएन ।
2015-05-19,१ मिटर खाल्डाे खनेर २ बाेरा पाँचक गाड्नुस्।यसले धर्ती माताकाे पेट दुख्न कम हुन्छ र भुकम्प जाँदैन।
2015-05-19,कहिले काही पैसा लगानी गर्नेठाउ नहुदा पनी पैसा आवस्यक्ता नहुदो रहेछ..चाहिन्न लिन्न भन्दाभन्दै पनी एउटाले लिन लि भन्दै मुखैमा कोच्याउन लागीसको
2015-05-19,प्रेम पनि आफ्नो र अर्काको भन्ने हुन्छर ???
2015-05-19,@MrYakkha मिलिजुलि गरौला ।
2015-05-19,@sanjr420 हैट!  लाखु बोका भल्गर कुकुर डाम्ना आदीलाई यही कुरा सोध्यो भने त मार्लान नि !
2015-05-19,@ms_madhur तेइ त म अचम्म परि राछु! @Shikaruketo
2015-05-19,"अहिले नेपालको समय अनुसार May 19, 2015 at 08:16PM बजेको छ। #NPT #Nepal #NepalTime #HamroPatro"
2015-05-19,"कहिले हसायो कहिले रुवायो,
मलाई यो जिन्दगीले कहाँ पुर्यायो।
हिजो सम्म साथी भन्दा माथी थिए,
आज शत्रु भन्दा माथि बनायो 😂😂"
2015-05-19,"जोर से बोलो #csk #csk #csk 
ए भन भन भाइ हो #csk #csk #csk #whistlepodu #captaincool 
#CSKvsMI"
2015-05-19,@joyess99  अब त्यस्तै गर्नु पर्ने भो गुरु 😂😂😂
2015-05-19,किस नभएको लव ठिस हो भन्छन् ~~~
2015-05-19,@saurabchaudari1 रमाईलो त आफै ले बनाउने हो नि होईन।। @SamirBhandari13
2015-05-19,@sir_rosan हा हा खोला तर्दै होलान्त हौ ..
2015-05-19,"@GujjuBoss ओोोोोोो हो हो होगाट इट!!!"
2015-05-19,"आज मामाघरमा दाजु र भाइ सङ छु तीन जना भैयो ,call break खेल्न को लागि कोरम पुगेन ,लु एक जना आउनुस त 20,40,60 कल ब्रेक खेलुम !!"
2015-05-19,मान्छे बाच्नु को सार्थकता भनेको आफ्नो उपस्थिती ले अरुमानिसले अलिकती भए पनि सजिलरी सास फेर्न पाउन भन्नू नै हो।
2015-05-19,CSK का केटाहरु जति नै टार्गेट दे पनि भेट्ने खाल्का छन।गारो छ यार MI लाई।
2015-05-19,"हजाम भैयाहरुलाई चाडो काठमांडू फर्काऊ सर्कार। कपाल कटाउन नापाएर चोर जस्तो देखिन थालिसकें, राती हिन्दा लखत्लान भन्ने पीर परिसको।।"
2015-05-19,@PokheralSabina यो माया होला !मुटु ढुक्क ढुक्क गर्छ
2015-05-19,"@PratikshaKafle हो र,लाइनमा बस न त😂😂"
2015-05-19,@InnocentIdiot_ बिहानि पख मजा निआम्च ।
2015-05-19,साच्ची #माकुने यो पाली #किरीया बस्छन् कि बस्दैनन् होला??? ॐहार्दिक समवेदनाॐ
2015-05-19,"सरकार भारतसंग कस्तो सहयोग मांग्ने भन्नेमा अलमलमा रहेछ।

दशथरी थोरथोरै माग्नु भन्दा भत्किएका सबै सरकारी भवन एक लटमै बनाई मागे भै हाल्यो नि !"
2015-05-19,@madan_subedi भ'न भनेर स्पोर्ट्स च्यानलमा नि धोती।
2015-05-19,"बुढाँपाकाकाे उखाँनै छ् 
जिन्दगिमा दुई चिजँ जाेगाउनु रे 
दुखँ पाईदैन रे D~D
शुभँ रात्रि मित्रहरु"
2015-05-19,Setopati- अस्पतालको निरीक्षणमा देउवा http://t.co/qhzTboUI1K
2015-05-19,Setopati- भारतको अपमान गरेको भन्दै ट्वीटरमा मोदीको आलोचना http://t.co/4FibTdAxzh
2015-05-19,"खुब मन पर्ने भारतियहरु...
1.बलियुड कलाकार
2.शुद्ध अङ्रेजी 
3.कर्ममा बिस्वास
4.धार्मिक आस्था"
2015-05-19,Setopati- बीपीमा भूकम्पपीडितलाई हेल्पलाइन सेवा http://t.co/rrVweRcuaU
2015-05-19,खेल सुरु भो है चेन्नाइ र मुम्बईको म त चेन्नै है त्पाइ कस्को  पक्ष्ये हो ल बाजी थाप्ने भये थापुम है
2015-05-19,"@rajan_pjl 
तय्सतो रहर थियो र"
2015-05-19,@adhikari_bibash हल्लाए पनि बिहे त हुने भयो
2015-05-19,"काक चेष्टा, बको ध्यानं,
स्वान निद्रा तथैव च
स्वल्पहारी, गृहत्यागी
विद्यार्थी पंच लक्षणं।"
2015-05-19,@SamirBhandari13 @saurabchaudari1 हो र कस्ले भनेको मीत ।।।
2015-05-19,@PratikshaKafle बिजुली पठाइदेऊ न त
2015-05-19,नेपालीकै हत्या गरी लिंग काटी छातीमा राखी फरार हुने अर्का नेपाली बहराइन प्रहरीको फन्दामा | http://t.co/5QzvI4htEO
2015-05-19,"प्रकृतिलाई विज्ञानले  जितेकै छैन,र सक्दैन पनि त्यसैले प्रकृति अनुकुल आचरण गर्ने कि ?
पहाड संग कुहीना ठोक्ने पो विद्वान भएको धन्य यो संसार @#"
2015-05-19,@anupanthi7 ब्रोडलिङ्कमा चै के फ्रि दियो त तिम्लाइ😂
2015-05-19,साच्चै रेयान को धेयान कता छ ह? बोलाउदा नि नसुन्ने बरै @TheReyan
2015-05-19,"@chule420vezza होर । किन बसेछ त ड्राफ्टमा, मेन्सन भैहाल्नु पर्ने ।"
2015-05-19,"कास्कीले गोर्खा पठायो १५ करोड राहत: ५ वैशाख,
पोखरा । गोरखाका भूकम्प पीडितलाई कास्कीबाट…
http://t.co/Q7R9J7uN5s http://t.co/m7W5t7bSAb"
2015-05-19,हरेक पुरुषमा बोका को गुण हुन्छ..सत्यकुरा चाहे त्यो ८० वर्षको किन नहोस...
2015-05-19,साततलेमा श्रीमती गुमाएका नापितलाई आर्थिक सहयोग http://t.co/Ar7NoiRNOX
2015-05-19,दिउसो भर लाईन काट्यो अहिले पनि लाईन छैन थुक मेरो जिन्दगि
2015-05-19,"@ikuumar 
😂😂😂😂😂😂😂😂😂😂😂😂😂😂 छुटेछ माथी"
2015-05-19,@TheReyan रुस्लान कि खुकुरी ? लु म गैहाल्छु्त किन्न 😂😂😂
2015-05-19,IPL vs सिरियल .... म्याच चलिराछ यता पनि 😂😂
2015-05-19,लुकिछिपी चुपचाप के माया लगाउनु साच्चै चोखो माया भए दुनिया सग किन डराउनु  #सुझाब
2015-05-19,@dhu_waa खै।। हल्ला के छ बजारमा 😎😎
2015-05-19,@samirbhandari13 निरन्तरता दिदाँ त राम्रै हुन्छ तर खै ~~ के हो -के हो?
2015-05-19,@JhankriBajyai हिड्ने बेलामा फुन गर्नू मलाई ।
2015-05-19,"दुइदिन यताबाट के हराएको थिए, सबै ""ट्विटे दैनिक"" निकाल्न थालेछन् । प्रगती भाकै हो त"
2015-05-19,"@twiter_post हन सम्पादक ज्यु, सेताेपाटिमा काम गर्नुहुन्च क्याहाे। गल्ती गर्दै सच्याउँदै। #शंका"
